[1] "###  STEP 5 FINAL RESULT;  Small Dataset with Calculated Total Means for each person per activity per variable measurement "
    Person._ID           Activity tBodyAcc-mean()-X tBodyAcc-mean()-Y tBodyAcc-mean()-Z tBodyAcc-std()-X
136         16 WALKING_DOWNSTAIRS         0.2955868      -0.018389858       -0.11987371      0.207251998
137         17 WALKING_DOWNSTAIRS         0.2939183      -0.016735940       -0.08924327      0.187719760
138         18 WALKING_DOWNSTAIRS         0.2884395      -0.016866692       -0.10339081     -0.302634565
139         19 WALKING_DOWNSTAIRS         0.2626881      -0.014594228       -0.13369524      0.626917071
140         20 WALKING_DOWNSTAIRS         0.2961444      -0.009641208       -0.10460293      0.074509879
141         21 WALKING_DOWNSTAIRS         0.3014610      -0.017319539       -0.09816866      0.224343492
142         22 WALKING_DOWNSTAIRS         0.2844590      -0.019799937       -0.10741578      0.348618168
143         23 WALKING_DOWNSTAIRS         0.2898974      -0.016211146       -0.09881237      0.044139284
144         24 WALKING_DOWNSTAIRS         0.2886312      -0.014573035       -0.10481882     -0.082732481
145         25 WALKING_DOWNSTAIRS         0.2913297      -0.021017052       -0.10719238     -0.253756934
146         26 WALKING_DOWNSTAIRS         0.2792846      -0.012625810       -0.10643962      0.173953850
147         27 WALKING_DOWNSTAIRS         0.2975442      -0.013556447       -0.11283769      0.167407531
148         28 WALKING_DOWNSTAIRS         0.2936421      -0.022023047       -0.10858897      0.125712888
149         29 WALKING_DOWNSTAIRS         0.2931404      -0.014941215       -0.09813400      0.167383602
150         30 WALKING_DOWNSTAIRS         0.2831906      -0.017438390       -0.09997814     -0.057770316
151          1   WALKING_UPSTAIRS         0.2554617      -0.023953149       -0.09730200     -0.354708025
    tBodyAcc-std()-Y tBodyAcc-std()-Z tGravityAcc-mean()-X tGravityAcc-mean()-Y tGravityAcc-mean()-Z
1       -0.836827406      -0.82606140           -0.2488818          0.705549773          0.445817720
2       -0.980277399      -0.98423330           -0.5097542          0.752536639          0.646834880
3       -0.962057545      -0.96369103           -0.2417585          0.837032100          0.488703185
4       -0.941714042      -0.96266731           -0.4206647          0.915165104          0.341531311
5       -0.969295613      -0.96856252           -0.4834706          0.954890346          0.263644692
6       -0.924644826      -0.92521610           -0.4767099          0.956593814          0.175867709
7       -0.926262669      -0.95297837           -0.5028143          0.393444278          0.907537823
8       -0.934891160      -0.93249145           -0.4059300          0.589922435          0.719831539
9       -0.916292776      -0.94070729           -0.5802528         -0.119154196          0.957873042
10      -0.946454302      -0.95947149           -0.4530697         -0.139297681         -0.031121624
11      -0.972196874      -0.97131118           -0.1348320          0.943017941          0.112620190
12      -0.949072009      -0.94833384           -0.3785921          0.803378835          0.275043198
13      -0.950947950      -0.95039300           -0.1568522          0.656400944          0.598884989
14      -0.909697041      -0.90033192           -0.1454836          0.485396927          0.836562910
15      -0.962759422      -0.92958684           -0.1719931          0.899242553         -0.036919291
16      -0.943061150      -0.96549028           -0.2067837         -0.019927023          0.893884469
17      -0.944792875      -0.95347670           -0.1991331          0.658792072          0.722657502
18      -0.986160921      -0.98765866           -0.2206005          0.719755404          0.605495318
19      -0.973449969      -0.98467284           -0.6800432          0.725646623          0.687623853
20      -0.964098180      -0.97257200           -0.4724314          0.864882957          0.477573305
21      -0.956959422      -0.94565379           -0.1743492          0.599992678          0.788251027
22      -0.913276302      -0.94294581           -0.4184946          0.632484076          0.771903907
23      -0.976309827      -0.97322350           -0.3915650          0.438434067          0.918782825
24      -0.983126462      -0.97356696           -0.3592925          0.738430699          0.683839910
25      -0.691770681      -0.71726200           -0.4611025          0.620658920          0.526353818
26      -0.983231352      -0.98450001           -0.6213097          0.803015012          0.614523406
27      -0.983736044      -0.98663700           -0.5304346          0.567879494          0.845392380
28      -0.945386780      -0.95645034           -0.4903345          0.144073274          0.015757003
29      -0.990240947      -0.98725515           -0.3467898          0.807535373          0.590452224
30      -0.954201824      -0.96704424           -0.3447378          0.732661248          0.681459211
31      -0.922618642      -0.93958629            0.8315099          0.204411593          0.332043703
32      -0.950704499      -0.95982817            0.9404773         -0.105630024          0.198726769
33      -0.856617812      -0.87511018            0.9010990          0.127303379          0.139020582
34      -0.890223981      -0.93220301            0.8693030          0.211622540          0.110120481
35      -0.904335121      -0.92609474            0.8807314          0.168445524          0.143006858
36      -0.923682131      -0.92579710            0.9336929          0.068262866          0.069521966
37      -0.909454699      -0.85653294            0.9691478          0.006088466          0.064963625
38      -0.927331997      -0.93955303            0.8324539          0.240095117          0.263895186
39      -0.875141405      -0.83200187            0.9163245         -0.041425823          0.085263099
40      -0.917979530      -0.96782698            0.7918872         -0.041260775          0.202534573
41      -0.921402118      -0.96837018            0.8719638          0.213716306          0.188531696
42      -0.928581240      -0.93966189            0.9262290          0.083050901          0.088564070
43      -0.938967742      -0.93864122            0.9255765          0.101769752          0.075777386
44      -0.914935704      -0.92277484            0.9390388         -0.036453396         -0.094597053
45      -0.922407163      -0.94933803            0.8903643          0.210849305          0.002815660
46      -0.951607872      -0.93967225            0.9424574         -0.086588254          0.089268220
47      -0.961858630      -0.96572920            0.9448837         -0.002814673         -0.135803882
48      -0.974928131      -0.97757272            0.9098165          0.129886476          0.161877418
49      -0.950388944      -0.95192962            0.5813715          0.360343535          0.489126595
50      -0.936122705      -0.92910640            0.9244545          0.073338541          0.151679135
51      -0.966877561      -0.95956786            0.9400314          0.021520671         -0.056776606
52      -0.928059134      -0.91756485            0.8393059          0.208553884          0.315551492
53      -0.934933559      -0.90558439            0.9365092          0.121751062          0.063011156
54      -0.956255962      -0.95705611            0.9196376          0.182254652          0.109559621
55      -0.947457617      -0.96513955            0.8656861          0.208287142          0.167140956
56      -0.940798966      -0.95000441            0.7829556          0.223105562          0.314387627
57      -0.971579126      -0.96585874            0.8394647          0.212947021          0.276417431
58      -0.939905245      -0.93666725            0.9073313         -0.112596728          0.135402567
59      -0.963222498      -0.96806388            0.8915638          0.155659457          0.286256064
60      -0.937857001      -0.95065404            0.8254738          0.114588393          0.344766020
61      -0.973190056      -0.97977588            0.9429520         -0.272983832          0.013490582
62      -0.957304989      -0.94974185            0.8969286         -0.370062697          0.129747161
63      -0.893449307      -0.91141902            0.9350308         -0.301735130          0.024763107
64      -0.861597379      -0.89688054            0.9561978         -0.075900906          0.166893826
65      -0.869439913      -0.86932732            0.9601887         -0.038710127          0.138638437
66      -0.921493192      -0.92569237            0.9451390         -0.230251036          0.013919347
67      -0.923400922      -0.91706417            0.9587287         -0.117607049         -0.051657372
68      -0.938479429      -0.92606526            0.9576699         -0.090460349         -0.097939202
69      -0.938635759      -0.91929581            0.9613235         -0.010383816          0.009147692
70      -0.919561843      -0.94127144            0.9540088         -0.043159783          0.034698021
71      -0.964173332      -0.98638271            0.9564645         -0.173082705          0.127198423
72      -0.923140254      -0.92068480            0.9573178         -0.218865356         -0.039538277
73      -0.949422439      -0.96753803            0.9426953         -0.239943146         -0.052485661
74      -0.928525725      -0.92227631            0.8753196         -0.226692231         -0.338174889
75      -0.931900148      -0.95167026            0.9655289         -0.164713175          0.064597599
76      -0.960298268      -0.95346896            0.9415877         -0.057886704         -0.166737468
77      -0.968176664      -0.97046268            0.9046785         -0.257486818         -0.202687757
78      -0.954223436      -0.96187391            0.9475732         -0.204206321         -0.048576711
79      -0.944430271      -0.95259965            0.9440458         -0.223897808          0.130643718
80      -0.875410411      -0.91314248            0.9112318         -0.305938717          0.070865529
81      -0.943601625      -0.94612341            0.8812133         -0.346155559         -0.207685690
82      -0.922693288      -0.94220166            0.9540643         -0.226418774          0.032382498
83      -0.958444492      -0.92940975            0.9198571         -0.117401360         -0.223631181
84      -0.936871974      -0.93028353            0.9664423         -0.145201301         -0.053058540
85      -0.954569226      -0.96464269            0.9297947         -0.159316786          0.201182106
86      -0.949466155      -0.96298840            0.9654609         -0.140315422          0.088414268
87      -0.955171419      -0.96240844            0.9653515         -0.188504847         -0.005574169
88      -0.875689217      -0.90512382            0.9485148         -0.247656167         -0.038583050
89      -0.969295721      -0.98020749            0.9745087         -0.058487154          0.031614585
90      -0.891654527      -0.91285060            0.9685567         -0.100296804          0.024304436
91       0.114461337      -0.26002790            0.9352232         -0.282165021         -0.068102864
92      -0.078091253      -0.42525752            0.9130173         -0.346607090          0.084727087
93      -0.069914065      -0.38741199            0.9365067         -0.261986358         -0.138107866
94      -0.078826737      -0.58625281            0.9639997         -0.085854027          0.127764113
95       0.076748403      -0.45702144            0.9726250         -0.100440285          0.002476236
96       0.164213885      -0.50432421            0.9580675         -0.214694852          0.033188883
97      -0.077261856       0.15963128            0.9325665         -0.159097004         -0.160846924
98       0.380782053      -0.14208853            0.9135863         -0.217102195         -0.186267837
99      -0.201696961      -0.05796365            0.9518671         -0.031434174         -0.115856121
100     -0.022743165      -0.39564507            0.9630921         -0.083827701          0.054927624
101     -0.052212075      -0.53062631            0.9464685         -0.212045870          0.134053215
102     -0.122783290      -0.41060606            0.9668735         -0.155983450         -0.036084288
103      0.141866689      -0.22050354            0.9108557         -0.283658581         -0.131299719
104     -0.053612669       0.05188410            0.8029740         -0.270314823         -0.422495268
105      0.138912924      -0.51893263            0.9515244         -0.233918283          0.075735673
106     -0.314569762      -0.15979979            0.9259813         -0.066824647         -0.217351194
107     -0.017579789      -0.26582449            0.9281124         -0.179927383         -0.190265950
108     -0.227005875      -0.42834806            0.9238652         -0.254317086         -0.060931342
109      0.181801561      -0.13947794            0.9352226         -0.223338100         -0.089842880
110      0.489771809      -0.22873422            0.8999652         -0.344443913         -0.035130214
111      0.054088051      -0.16868873            0.8625248         -0.370984549         -0.220947960
112      0.100384246      -0.21335197            0.9360964         -0.259644937          0.023378006
113     -0.119020587       0.16422069            0.9398097         -0.161761370         -0.160763360
114     -0.154127498      -0.28884002            0.9597011         -0.115116242         -0.140910030
115     -0.161852412      -0.43713340            0.9374831         -0.127315871          0.188416273
116     -0.136351392      -0.33348650            0.9606478         -0.133922185          0.108738700
117     -0.187301215      -0.29731827            0.9447593         -0.187497035         -0.126210937
118     -0.117886186      -0.30092840            0.9429303         -0.229316151         -0.125912861
119     -0.091754061      -0.24282804            0.9623744         -0.127318079          0.095579214
120     -0.173550022      -0.12047678            0.9652176         -0.157673824         -0.003925564
121     -0.031935943      -0.23043421            0.9318744         -0.266610339         -0.062119959
122      0.262881789      -0.10283791            0.8618313         -0.325780101         -0.043889016
123     -0.033150372      -0.36224025            0.9390578         -0.228829214         -0.102352758
124     -0.218598325      -0.47918598            0.9477319         -0.062085277          0.148714809
125      0.090763076      -0.32589144            0.9566494         -0.060757832          0.021677791
126      0.360164959      -0.32020423            0.9285315         -0.214046334         -0.003079817
127     -0.138179073      -0.06364024            0.9306236         -0.129871673         -0.154935539
128      0.343826273       0.13371704            0.9140235         -0.187610243         -0.141817935
129     -0.208310706      -0.00771530            0.9384178         -0.035230465         -0.082276175
130      0.004079154      -0.18355756            0.9398074         -0.064616077          0.041871541
131      0.070812273      -0.32402694            0.9417464         -0.200321943          0.132371685
132      0.110835344      -0.42501741            0.9498620         -0.178702175         -0.056105062
133     -0.032125247      -0.15833315            0.9418756         -0.211555113         -0.095082034
134      0.378870492       0.45157608            0.8162964         -0.264254675         -0.392555882
135      0.186532377      -0.28198218            0.9323022         -0.167462317          0.078882241
136     -0.146993838       0.01143539            0.9178184         -0.058483268         -0.225382496
137     -0.060789204      -0.23106416            0.9288176         -0.151077058         -0.160962986
138     -0.254214046      -0.41861013            0.9322775         -0.225809125         -0.049363673
139      0.514816446       0.04932245            0.8819409         -0.215018042         -0.126146869
140      0.616937015      -0.16093854            0.9197266         -0.277419719         -0.028259158
141      0.301336400      -0.07178936            0.8726832         -0.356673290         -0.187870253
142      0.239812251      -0.32572272            0.9218206         -0.222215179          0.041298796
143      0.108259034       0.22989874            0.9237114         -0.110028842         -0.153671532
144     -0.102607327      -0.20556638            0.9508834         -0.128326711         -0.140123155
145     -0.140540604      -0.45797238            0.9296275         -0.072427018          0.218795958
146     -0.011629910      -0.28480768            0.9467973         -0.079900373          0.153906320
147     -0.097971003      -0.24004078            0.9313802         -0.166938775         -0.140047614
148      0.156496647      -0.34103181            0.9292917         -0.235897105         -0.121477256
149     -0.122463467      -0.22317800            0.9484862         -0.076096295          0.091965045
150     -0.027262808      -0.21727569            0.9580005         -0.126710372          0.028808167
151     -0.002320265      -0.01947924            0.8933511         -0.362153364         -0.075402940
    tGravityAcc-std()-X tGravityAcc-std()-Y tGravityAcc-std()-Z tBodyAccJerk-mean()-X tBodyAccJerk-mean()-Y
1            -0.8968300          -0.9077200          -0.8523663            0.08108653          3.838204e-03
2            -0.9590144          -0.9882119          -0.9842304            0.08259725          1.225479e-02
3            -0.9825122          -0.9812027          -0.9648075            0.07698111          1.380410e-02
4            -0.9212000          -0.9698166          -0.9761766            0.09344942          6.933132e-03
5            -0.9456953          -0.9859641          -0.9770766            0.08481648          7.474608e-03
6            -0.8877463          -0.9591620          -0.9281307            0.09634820         -1.145292e-03
7            -0.9142213          -0.9555435          -0.9619090            0.09689040          2.506242e-02
8            -0.9188732          -0.9579900          -0.9418363            0.08783269          2.332992e-02
9            -0.9218211          -0.9699945          -0.9712047            0.08807345          1.156173e-02
10           -0.9545319          -0.9667012          -0.9630456            0.07381506          1.569900e-02
11           -0.9795656          -0.9907656          -0.9841926            0.07666453          1.221939e-02
12           -0.9364583          -0.9743965          -0.9596440            0.08542954          7.744083e-03
13           -0.9578752          -0.9759481          -0.9598929            0.07677748          1.834419e-02
14           -0.8621369          -0.9487749          -0.9013039            0.09814038         -8.315071e-03
15           -0.9615097          -0.9860362          -0.9507104            0.07675154          1.239843e-02
16           -0.9637620          -0.9660871          -0.9678860            0.07839603          1.328051e-02
17           -0.9610632          -0.9614667          -0.9571646            0.07790897          7.068671e-03
18           -0.9827160          -0.9940935          -0.9909572            0.07499850          1.170190e-02
19           -0.9589596          -0.9869931          -0.9888190            0.07723180          1.114957e-02
20           -0.9286742          -0.9760185          -0.9765186            0.08927160          1.108225e-03
21           -0.9459053          -0.9837329          -0.9524163            0.08201502          1.199437e-02
22           -0.9287812          -0.9588269          -0.9524354            0.07522022          4.598348e-03
23           -0.9479488          -0.9827946          -0.9767805            0.08317876          1.535144e-02
24           -0.9604122          -0.9934544          -0.9792397            0.08072123          1.198195e-02
25           -0.8295549          -0.6435784          -0.6101612            0.08790717          2.846193e-02
26           -0.9444725          -0.9878880          -0.9840817            0.08665025          1.244200e-02
27           -0.9711839          -0.9937017          -0.9890563            0.07662686          1.264911e-02
28           -0.9705991          -0.9697590          -0.9791247            0.07807706          5.939923e-03
29           -0.9729399          -0.9942476          -0.9857782            0.07188612          1.169121e-02
30           -0.9795639          -0.9889307          -0.9832745            0.07521967          1.076802e-02
31           -0.9684571          -0.9355171          -0.9490409            0.07748252         -6.191028e-04
32           -0.9799888          -0.9567503          -0.9544159            0.07225644          1.169545e-02
33           -0.9573245          -0.9039230          -0.8977363            0.07260984          2.725291e-03
34           -0.9814053          -0.9327271          -0.9509493            0.07845002         -1.085822e-02
35           -0.9831375          -0.9399430          -0.9450090            0.07495774         -2.787733e-03
36           -0.9888724          -0.9608760          -0.9554758            0.07547216          2.556498e-06
37           -0.9570824          -0.9454363          -0.8686025            0.06685198          1.168634e-02
38           -0.9667580          -0.9374623          -0.9354753            0.07867138         -6.575163e-03
39           -0.9552804          -0.9464520          -0.8858541            0.07700501          9.817397e-03
40           -0.9731284          -0.9356900          -0.9668985            0.07753725          8.978755e-03
41           -0.9880693          -0.9497926          -0.9716616            0.07617773         -2.138386e-04
42           -0.9852036          -0.9636420          -0.9562086            0.07712777          1.059905e-02
43           -0.9813791          -0.9513531          -0.9309796            0.07528659         -1.123441e-03
44           -0.9762804          -0.9503227          -0.9384157            0.07418788         -4.361860e-03
45           -0.9826209          -0.9435614          -0.9529737            0.07847928         -8.984376e-03
46           -0.9801582          -0.9680232          -0.9458136            0.07343467          9.856429e-03
47           -0.9901966          -0.9667201          -0.9566106            0.07507099          5.609710e-03
48           -0.9940438          -0.9840355          -0.9783402            0.07662289          6.945603e-03
49           -0.9693550          -0.9699698          -0.9603950            0.07537471          1.379210e-02
50           -0.9858290          -0.9669835          -0.9358550            0.07465684          5.974303e-03
51           -0.9929364          -0.9793554          -0.9654265            0.07571098          1.210201e-02
52           -0.9720100          -0.9542250          -0.9279506            0.08076873         -8.427151e-04
53           -0.9845367          -0.9609174          -0.9239536            0.07700224          1.013514e-02
54           -0.9896601          -0.9716925          -0.9634068            0.07633185          4.767026e-03
55           -0.9888800          -0.9634150          -0.9694600            0.07520870          4.854159e-03
56           -0.9650829          -0.9492867          -0.9445809            0.07644432          6.922390e-03
57           -0.9824457          -0.9825533          -0.9672681            0.07790390          4.670724e-03
58           -0.9891325          -0.9717664          -0.9560877            0.07686716          1.483382e-02
59           -0.9846792          -0.9736043          -0.9660320            0.07454381          5.985314e-03
60           -0.9783647          -0.9593613          -0.9566357            0.07600577          9.756925e-03
61           -0.9937630          -0.9812260          -0.9763241            0.07537665          7.975731e-03
62           -0.9866858          -0.9741944          -0.9459271            0.07475886          1.032918e-02
63           -0.9820204          -0.9574253          -0.9281616            0.07509006          7.716636e-03
64           -0.9729084          -0.9176135          -0.8994048            0.07213284         -6.530157e-03
65           -0.9740882          -0.9319739          -0.9146085            0.07251899         -2.219902e-03
66           -0.9855831          -0.9684491          -0.9427951            0.07306996          8.718840e-03
67           -0.9879175          -0.9661630          -0.9391610            0.07519151          6.947004e-03
68           -0.9876902          -0.9589041          -0.9182939            0.07537390          8.149517e-03
69           -0.9891032          -0.9725739          -0.9322453            0.07600321          1.306998e-02
